timestamp,elapsed_s,distance_m,speed_m_s,stroke_rate_spm,latitude,longitude,heading_deg
2026-08-28T18:00:05.000-03:00,5.000,17.000,3.400,20.00,12.0001529,12.0000007,0.0
2026-08-28T18:00:10.000-03:00,10.000,34.000,3.400,20.00,12.0003058,12.0000014,0.0
2026-08-28T18:00:15.000-03:00,15.000,51.000,3.400,20.00,12.0004587,12.0000021,0.0
2026-08-28T18:00:20.000-03:00,20.000,68.000,3.400,20.00,12.0006115,12.0000027,0.0
2026-08-28T18:00:25.000-03:00,25.000,85.000,3.400,20.00,12.0007644,12.0000034,0.0
2026-08-28T18:00:30.000-03:00,30.000,102.000,3.400,20.00,12.0009173,12.0000040,0.0
2026-08-28T18:00:35.000-03:00,35.000,119.000,3.400,20.00,12.0010702,12.0000047,0.0
2026-08-28T18:00:40.000-03:00,40.000,136.000,3.400,20.00,12.0012231,12.0000053,0.0
2026-08-28T18:00:45.000-03:00,45.000,153.000,3.400,20.00,12.0013760,12.0000059,0.0
2026-08-28T18:00:50.000-03:00,50.000,170.000,3.400,20.00,12.0015288,12.0000065,0.0
2026-08-28T18:00:55.000-03:00,55.000,187.000,3.400,20.00,12.0016817,12.0000070,0.0
2026-08-28T18:01:00.000-03:00,60.000,204.000,3.400,20.00,12.0018346,12.0000075,0.0
2026-08-28T18:01:05.000-03:00,65.000,221.000,3.400,20.00,12.0019875,12.0000080,0.0
2026-08-28T18:01:10.000-03:00,70.000,238.000,3.400,20.00,12.0021404,12.0000085,0.0
2026-08-28T18:01:15.000-03:00,75.000,255.000,3.400,20.00,12.0022933,12.0000089,0.0
2026-08-28T18:01:20.000-03:00,80.000,272.000,3.400,20.00,12.0024462,12.0000093,0.0
2026-08-28T18:01:25.000-03:00,85.000,289.000,3.400,20.00,12.0025990,12.0000096,0.0
2026-08-28T18:01:30.000-03:00,90.000,306.000,3.400,20.00,12.0027519,12.0000100,0.0
2026-08-28T18:01:35.000-03:00,95.000,323.000,3.400,20.00,12.0029048,12.0000102,0.0
2026-08-28T18:01:40.000-03:00,100.000,340.000,3.400,20.00,12.0030577,12.0000105,0.0
2026-08-28T18:01:45.000-03:00,105.000,357.000,3.400,20.00,12.0032106,12.0000107,0.0
2026-08-28T18:01:50.000-03:00,110.000,374.000,3.400,20.00,12.0033635,12.0000108,0.0
2026-08-28T18:01:55.000-03:00,115.000,391.000,3.400,20.00,12.0035163,12.0000109,0.0
2026-08-28T18:02:00.000-03:00,120.000,408.000,3.400,20.00,12.0036692,12.0000110,0.0
2026-08-28T18:02:05.000-03:00,125.000,425.000,3.400,20.00,12.0038221,12.0000110,0.0
2026-08-28T18:02:10.000-03:00,130.000,442.000,3.400,20.00,12.0039750,12.0000110,0.0
2026-08-28T18:02:15.000-03:00,135.000,459.000,3.400,20.00,12.0041279,12.0000110,0.0
2026-08-28T18:02:20.000-03:00,140.000,476.000,3.400,20.00,12.0042808,12.0000109,0.0
2026-08-28T18:02:25.000-03:00,145.000,493.000,3.400,20.00,12.0044336,12.0000107,0.0
2026-08-28T18:02:30.000-03:00,150.000,510.000,3.400,20.00,12.0045865,12.0000105,0.0
2026-08-28T18:02:35.000-03:00,155.000,527.000,3.400,20.00,12.0047394,12.0000103,0.0
2026-08-28T18:02:40.000-03:00,160.000,544.000,3.400,20.00,12.0048923,12.0000100,0.0
2026-08-28T18:02:45.000-03:00,165.000,561.000,3.400,20.00,12.0050452,12.0000097,0.0
2026-08-28T18:02:50.000-03:00,170.000,578.000,3.400,20.00,12.0051981,12.0000094,0.0
2026-08-28T18:02:55.000-03:00,175.000,595.000,3.400,20.00,12.0053510,12.0000090,0.0
2026-08-28T18:03:00.000-03:00,180.000,612.000,3.400,20.00,12.0055038,12.0000086,0.0
2026-08-28T18:03:05.000-03:00,185.000,629.000,3.400,20.00,12.0056567,12.0000081,0.0
2026-08-28T18:03:10.000-03:00,190.000,646.000,3.400,20.00,12.0058096,12.0000077,0.0
2026-08-28T18:03:15.000-03:00,195.000,663.000,3.400,20.00,12.0059625,12.0000071,0.0
2026-08-28T18:03:20.000-03:00,200.000,680.000,3.400,20.00,12.0061154,12.0000066,0.0
2026-08-28T18:03:25.000-03:00,205.000,697.000,3.400,20.00,12.0062683,12.0000060,0.0
2026-08-28T18:03:30.000-03:00,210.000,714.000,3.400,20.00,12.0064211,12.0000054,0.0
2026-08-28T18:03:35.000-03:00,215.000,731.000,3.400,20.00,12.0065740,12.0000048,0.0
2026-08-28T18:03:40.000-03:00,220.000,748.000,3.400,20.00,12.0067269,12.0000042,0.0
2026-08-28T18:03:45.000-03:00,225.000,765.000,3.400,20.00,12.0068798,12.0000036,0.0
2026-08-28T18:03:50.000-03:00,230.000,782.000,3.400,20.00,12.0070327,12.0000029,0.0
2026-08-28T18:03:55.000-03:00,235.000,799.000,3.400,20.00,12.0071856,12.0000022,0.0
2026-08-28T18:04:00.000-03:00,240.000,816.000,3.400,20.00,12.0073385,12.0000016,0.0
2026-08-28T18:04:05.000-03:00,245.000,833.000,3.400,20.00,12.0074913,12.0000009,0.0
2026-08-28T18:04:10.000-03:00,250.000,850.000,3.400,20.00,12.0076442,12.0000002,0.0
2026-08-28T18:04:15.000-03:00,255.000,867.000,3.400,20.00,12.0077971,11.9999995,0.0
2026-08-28T18:04:20.000-03:00,260.000,884.000,3.400,20.00,12.0079500,11.9999988,0.0
2026-08-28T18:04:25.000-03:00,265.000,901.000,3.400,20.00,12.0081029,11.9999981,0.0
2026-08-28T18:04:30.000-03:00,270.000,918.000,3.400,20.00,12.0082558,11.9999974,0.0
2026-08-28T18:04:35.000-03:00,275.000,935.000,3.400,20.00,12.0084086,11.9999968,0.0
2026-08-28T18:04:40.000-03:00,280.000,952.000,3.400,20.00,12.0085615,11.9999961,0.0
2026-08-28T18:04:45.000-03:00,285.000,969.000,3.400,20.00,12.0087144,11.9999955,0.0
2026-08-28T18:04:50.000-03:00,290.000,986.000,3.400,20.00,12.0088673,11.9999949,0.0
2026-08-28T18:04:55.000-03:00,295.000,1003.000,3.400,20.00,12.0090202,11.9999943,0.0
2026-08-28T18:05:00.000-03:00,300.000,1020.000,3.400,20.00,12.0091731,11.9999937,0.0
2026-08-28T18:05:05.000-03:00,305.000,1037.000,3.400,20.00,12.0093260,11.9999931,0.0
2026-08-28T18:05:10.000-03:00,310.000,1054.000,3.400,20.00,12.0094788,11.9999926,0.0
2026-08-28T18:05:15.000-03:00,315.000,1071.000,3.400,20.00,12.0096317,11.9999921,0.0
2026-08-28T18:05:20.000-03:00,320.000,1088.000,3.400,20.00,12.0097846,11.9999917,0.0
2026-08-28T18:05:25.000-03:00,325.000,1105.000,3.400,20.00,12.0099375,11.9999912,0.0
2026-08-28T18:05:30.000-03:00,330.000,1122.000,3.400,20.00,12.0100904,11.9999908,0.0
2026-08-28T18:05:35.000-03:00,335.000,1139.000,3.400,20.00,12.0102433,11.9999905,0.0
2026-08-28T18:05:40.000-03:00,340.000,1156.000,3.400,20.00,12.0103961,11.9999901,0.0
2026-08-28T18:05:45.000-03:00,345.000,1173.000,3.400,20.00,12.0105490,11.9999898,0.0
2026-08-28T18:05:50.000-03:00,350.000,1190.000,3.400,20.00,12.0107019,11.9999896,0.0
2026-08-28T18:05:55.000-03:00,355.000,1207.000,3.400,20.00,12.0108548,11.9999894,0.0
2026-08-28T18:06:00.000-03:00,360.000,1224.000,3.400,20.00,12.0110077,11.9999892,0.0
2026-08-28T18:06:05.000-03:00,365.000,1241.000,3.400,20.00,12.0111606,11.9999891,0.0
2026-08-28T18:06:10.000-03:00,370.000,1258.000,3.400,20.00,12.0113135,11.9999890,0.0
2026-08-28T18:06:15.000-03:00,375.000,1275.000,3.400,20.00,12.0114663,11.9999890,0.0
2026-08-28T18:06:20.000-03:00,380.000,1292.000,3.400,20.00,12.0116192,11.9999890,0.0
2026-08-28T18:06:25.000-03:00,385.000,1309.000,3.400,20.00,12.0117721,11.9999890,0.0
2026-08-28T18:06:30.000-03:00,390.000,1326.000,3.400,20.00,12.0119250,11.9999891,0.0
2026-08-28T18:06:35.000-03:00,395.000,1343.000,3.400,20.00,12.0120779,11.9999892,0.0
2026-08-28T18:06:40.000-03:00,400.000,1360.000,3.400,20.00,12.0122308,11.9999894,0.0
2026-08-28T18:06:45.000-03:00,405.000,1377.000,3.400,20.00,12.0123836,11.9999896,0.0
2026-08-28T18:06:50.000-03:00,410.000,1394.000,3.400,20.00,12.0125365,11.9999899,0.0
