timestamp,elapsed_s,distance_m,speed_m_s,stroke_rate_spm,latitude,longitude,heading_deg
2026-08-24T18:00:05.000-03:00,5.000,17.000,3.400,20.00,12.0001529,12.0000007,0.0
2026-08-24T18:00:10.000-03:00,10.000,34.000,3.400,20.00,12.0003058,12.0000014,0.0
2026-08-24T18:00:15.000-03:00,15.000,51.000,3.400,20.00,12.0004587,12.0000021,0.0
2026-08-24T18:00:20.000-03:00,20.000,68.000,3.400,20.00,12.0006115,12.0000027,0.0
2026-08-24T18:00:25.000-03:00,25.000,85.000,3.400,20.00,12.0007644,12.0000034,0.0
2026-08-24T18:00:30.000-03:00,30.000,102.000,3.400,20.00,12.0009173,12.0000040,0.0
2026-08-24T18:00:35.000-03:00,35.000,119.000,3.400,20.00,12.0010702,12.0000047,0.0
2026-08-24T18:00:40.000-03:00,40.000,136.000,3.400,20.00,12.0012231,12.0000053,0.0
2026-08-24T18:00:45.000-03:00,45.000,153.000,3.400,20.00,12.0013760,12.0000059,0.0
2026-08-24T18:00:50.000-03:00,50.000,170.000,3.400,20.00,12.0015288,12.0000065,0.0
2026-08-24T18:00:55.000-03:00,55.000,187.000,3.400,20.00,12.0016817,12.0000070,0.0
2026-08-24T18:01:00.000-03:00,60.000,204.000,3.400,20.00,12.0018346,12.0000075,0.0
2026-08-24T18:01:05.000-03:00,65.000,221.000,3.400,20.00,12.0019875,12.0000080,0.0
2026-08-24T18:01:10.000-03:00,70.000,238.000,3.400,20.00,12.0021404,12.0000085,0.0
2026-08-24T18:01:15.000-03:00,75.000,255.000,3.400,20.00,12.0022933,12.0000089,0.0
2026-08-24T18:01:20.000-03:00,80.000,272.000,3.400,20.00,12.0024462,12.0000093,0.0
2026-08-24T18:01:25.000-03:00,85.000,289.000,3.400,20.00,12.0025990,12.0000096,0.0
2026-08-24T18:01:30.000-03:00,90.000,306.000,3.400,20.00,12.0027519,12.0000100,0.0
2026-08-24T18:01:35.000-03:00,95.000,323.000,3.400,20.00,12.0029048,12.0000102,0.0
2026-08-24T18:01:40.000-03:00,100.000,340.000,3.400,20.00,12.0030577,12.0000105,0.0
2026-08-24T18:01:45.000-03:00,105.000,357.000,3.400,20.00,12.0032106,12.0000107,0.0
2026-08-24T18:01:50.000-03:00,110.000,374.000,3.400,20.00,12.0033635,12.0000108,0.0
2026-08-24T18:01:55.000-03:00,115.000,391.000,3.400,20.00,12.0035163,12.0000109,0.0
2026-08-24T18:02:00.000-03:00,120.000,408.000,3.400,20.00,12.0036692,12.0000110,0.0
2026-08-24T18:02:05.000-03:00,125.000,425.000,3.400,20.00,12.0038221,12.0000110,0.0
2026-08-24T18:02:10.000-03:00,130.000,442.000,3.400,20.00,12.0039750,12.0000110,0.0
2026-08-24T18:02:15.000-03:00,135.000,459.000,3.400,20.00,12.0041279,12.0000110,0.0
2026-08-24T18:02:20.000-03:00,140.000,476.000,3.400,20.00,12.0042808,12.0000109,0.0
2026-08-24T18:02:25.000-03:00,145.000,493.000,3.400,20.00,12.0044336,12.0000107,0.0
2026-08-24T18:02:30.000-03:00,150.000,510.000,3.400,20.00,12.0045865,12.0000105,0.0
2026-08-24T18:02:35.000-03:00,155.000,527.000,3.400,20.00,12.0047394,12.0000103,0.0
2026-08-24T18:02:40.000-03:00,160.000,544.000,3.400,20.00,12.0048923,12.0000100,0.0
2026-08-24T18:02:45.000-03:00,165.000,561.000,3.400,20.00,12.0050452,12.0000097,0.0
2026-08-24T18:02:50.000-03:00,170.000,578.000,3.400,20.00,12.0051981,12.0000094,0.0
2026-08-24T18:02:55.000-03:00,175.000,595.000,3.400,20.00,12.0053510,12.0000090,0.0
2026-08-24T18:03:00.000-03:00,180.000,612.000,3.400,20.00,12.0055038,12.0000086,0.0
2026-08-24T18:03:05.000-03:00,185.000,629.000,3.400,20.00,12.0056567,12.0000081,0.0
2026-08-24T18:03:10.000-03:00,190.000,646.000,3.400,20.00,12.0058096,12.0000077,0.0
2026-08-24T18:03:15.000-03:00,195.000,663.000,3.400,20.00,12.0059625,12.0000071,0.0
2026-08-24T18:03:20.000-03:00,200.000,680.000,3.400,20.00,12.0061154,12.0000066,0.0
2026-08-24T18:03:25.000-03:00,205.000,697.000,3.400,20.00,12.0062683,12.0000060,0.0
2026-08-24T18:03:30.000-03:00,210.000,714.000,3.400,20.00,12.0064211,12.0000054,0.0
2026-08-24T18:03:35.000-03:00,215.000,731.000,3.400,20.00,12.0065740,12.0000048,0.0
2026-08-24T18:03:40.000-03:00,220.000,748.000,3.400,20.00,12.0067269,12.0000042,0.0
2026-08-24T18:03:45.000-03:00,225.000,765.000,3.400,20.00,12.0068798,12.0000036,0.0
2026-08-24T18:03:50.000-03:00,230.000,782.000,3.400,20.00,12.0070327,12.0000029,0.0
2026-08-24T18:03:55.000-03:00,235.000,799.000,3.400,20.00,12.0071856,12.0000022,0.0
2026-08-24T18:04:00.000-03:00,240.000,816.000,3.400,20.00,12.0073385,12.0000016,0.0
2026-08-24T18:04:05.000-03:00,245.000,833.000,3.400,20.00,12.0074913,12.0000009,0.0
2026-08-24T18:04:10.000-03:00,250.000,850.000,3.400,20.00,12.0076442,12.0000002,0.0
2026-08-24T18:04:15.000-03:00,255.000,867.000,3.400,20.00,12.0077971,11.9999995,0.0
2026-08-24T18:04:20.000-03:00,260.000,884.000,3.400,20.00,12.0079500,11.9999988,0.0
2026-08-24T18:04:25.000-03:00,265.000,901.000,3.400,20.00,12.0081029,11.9999981,0.0
2026-08-24T18:04:30.000-03:00,270.000,918.000,3.400,20.00,12.0082558,11.9999974,0.0
2026-08-24T18:04:35.000-03:00,275.000,935.000,3.400,20.00,12.0084086,11.9999968,0.0
2026-08-24T18:04:40.000-03:00,280.000,952.000,3.400,20.00,12.0085615,11.9999961,0.0
2026-08-24T18:04:45.000-03:00,285.000,969.000,3.400,20.00,12.0087144,11.9999955,0.0
2026-08-24T18:04:50.000-03:00,290.000,986.000,3.400,20.00,12.0088673,11.9999949,0.0
2026-08-24T18:04:54.117-03:00,294.118,1000.000,3.400,20.00,12.0089932,11.9999944,0.0
2026-08-24T18:04:59.117-03:00,299.118,1007.000,1.400,14.00,12.0090562,11.9999938,0.0
2026-08-24T18:05:04.117-03:00,304.118,1014.000,1.400,14.00,12.0091191,11.9999932,0.0
2026-08-24T18:05:09.117-03:00,309.118,1021.000,1.400,14.00,12.0091821,11.9999927,0.0
2026-08-24T18:05:14.117-03:00,314.118,1028.000,1.400,14.00,12.0092450,11.9999922,0.0
2026-08-24T18:05:19.117-03:00,319.118,1035.000,1.400,14.00,12.0093080,11.9999917,0.0
2026-08-24T18:05:24.117-03:00,324.118,1042.000,1.400,14.00,12.0093709,11.9999913,0.0
2026-08-24T18:05:29.117-03:00,329.118,1049.000,1.400,14.00,12.0094339,11.9999909,0.0
2026-08-24T18:05:34.117-03:00,334.118,1056.000,1.400,14.00,12.0094968,11.9999905,0.0
2026-08-24T18:05:39.117-03:00,339.118,1063.000,1.400,14.00,12.0095598,11.9999902,0.0
2026-08-24T18:05:44.117-03:00,344.118,1070.000,1.400,14.00,12.0096227,11.9999899,0.0
2026-08-24T18:05:49.117-03:00,349.118,1077.000,1.400,14.00,12.0096857,11.9999896,0.0
2026-08-24T18:05:54.117-03:00,354.118,1084.000,1.400,14.00,12.0097486,11.9999894,0.0
2026-08-24T18:05:59.117-03:00,359.118,1091.000,1.400,14.00,12.0098116,11.9999892,0.0
2026-08-24T18:06:04.117-03:00,364.118,1098.000,1.400,14.00,12.0098745,11.9999891,0.0
2026-08-24T18:06:09.117-03:00,369.118,1105.000,1.400,14.00,12.0099375,11.9999890,0.0
2026-08-24T18:06:14.117-03:00,374.118,1112.000,1.400,14.00,12.0100004,11.9999890,0.0
2026-08-24T18:06:19.117-03:00,379.118,1119.000,1.400,14.00,12.0100634,11.9999890,0.0
2026-08-24T18:06:24.117-03:00,384.118,1126.000,1.400,14.00,12.0101263,11.9999890,0.0
2026-08-24T18:06:29.117-03:00,389.118,1133.000,1.400,14.00,12.0101893,11.9999891,0.0
2026-08-24T18:06:34.117-03:00,394.118,1140.000,1.400,14.00,12.0102523,11.9999892,0.0
2026-08-24T18:06:39.117-03:00,399.118,1147.000,1.400,14.00,12.0103152,11.9999894,0.0
2026-08-24T18:06:44.117-03:00,404.118,1154.000,1.400,14.00,12.0103782,11.9999896,0.0
2026-08-24T18:06:49.117-03:00,409.118,1161.000,1.400,14.00,12.0104411,11.9999898,0.0
2026-08-24T18:06:54.117-03:00,414.118,1168.000,1.400,14.00,12.0105041,11.9999901,0.0
2026-08-24T18:06:59.117-03:00,419.118,1175.000,1.400,14.00,12.0105670,11.9999905,0.0
2026-08-24T18:07:04.117-03:00,424.118,1182.000,1.400,14.00,12.0106300,11.9999908,0.0
2026-08-24T18:07:09.117-03:00,429.118,1189.000,1.400,14.00,12.0106929,11.9999912,0.0
2026-08-24T18:07:14.117-03:00,434.118,1196.000,1.400,14.00,12.0107559,11.9999917,0.0
2026-08-24T18:07:19.117-03:00,439.118,1203.000,1.400,14.00,12.0108188,11.9999921,0.0
2026-08-24T18:07:24.117-03:00,444.118,1210.000,1.400,14.00,12.0108818,11.9999926,0.0
2026-08-24T18:07:29.117-03:00,449.118,1217.000,1.400,14.00,12.0109447,11.9999932,0.0
2026-08-24T18:07:34.117-03:00,454.118,1224.000,1.400,14.00,12.0110077,11.9999937,0.0
2026-08-24T18:07:39.117-03:00,459.118,1231.000,1.400,14.00,12.0110706,11.9999943,0.0
2026-08-24T18:07:44.117-03:00,464.118,1238.000,1.400,14.00,12.0111336,11.9999949,0.0
2026-08-24T18:07:49.117-03:00,469.118,1245.000,1.400,14.00,12.0111965,11.9999955,0.0
2026-08-24T18:07:54.117-03:00,474.118,1252.000,1.400,14.00,12.0112595,11.9999961,0.0
2026-08-24T18:07:59.117-03:00,479.118,1269.000,3.400,20.00,12.0114124,11.9999968,0.0
2026-08-24T18:08:04.117-03:00,484.118,1286.000,3.400,20.00,12.0115653,11.9999975,0.0
2026-08-24T18:08:09.117-03:00,489.118,1303.000,3.400,20.00,12.0117181,11.9999981,0.0
2026-08-24T18:08:14.117-03:00,494.118,1320.000,3.400,20.00,12.0118710,11.9999988,0.0
2026-08-24T18:08:19.117-03:00,499.118,1337.000,3.400,20.00,12.0120239,11.9999995,0.0
